sub,investment,multiplier,returned,soe,fair,soc1,soc2
190,5,4,6,8,7,7,6
190,5,2,1,8,3,3,1
190,5,4,6,8,7,7,6
190,6,2,2,8,4,4,1
190,0,2,0,0,0,0,0
190,6,4,7,8,10,10,8
190,10,6,30,20,30,30,28
190,2,4,0,0,0,0,0
190,6,6,11,8,16,16,10
190,0,4,0,0,0,0,0
190,2,4,0,0,0,0,0
190,3,2,0,3,0,0,0
190,8,4,13,13,17,17,14
190,0,6,0,0,0,0,0
190,3,4,1,3,3,3,2
190,4,2,0,5,1,1,0
190,7,6,13,10,20,20,15
190,4,6,10,5,9,9,7
190,5,6,6,8,13,13,10
190,9,4,14,16,18,18,15
190,6,4,7,8,10,10,8
190,1,4,0,0,0,0,0
190,6,2,2,8,4,4,1
190,3,4,1,3,3,3,2
190,7,2,4,10,6,6,3
190,7,4,11,10,13,13,10
190,3,4,1,3,3,3,2
190,5,6,9,8,13,13,10
190,1,2,0,0,0,0,0
190,8,2,6,13,7,7,5
190,5,6,9,8,13,13,10
191,5,4,6,6,7,6,6
191,2,4,2,0,1,1,0
191,5,2,4,6,5,3,2
191,1,4,0,0,0,0,0
191,5,4,6,6,7,6,6
191,4,4,5,5,5,5,4
191,10,6,24,20,30,30,20
191,1,6,0,0,1,0,0
191,10,4,12,20,20,20,15
191,5,6,6,6,12,12,7
191,4,2,1,5,4,1,1
191,5,6,9,6,12,12,7
191,5,2,2,6,5,3,2
191,6,4,7,8,10,10,7
191,10,6,30,20,30,30,20
191,5,2,2,6,5,3,2
191,5,4,8,6,7,6,6
191,8,4,13,14,15,15,12
191,10,4,16,20,20,20,15
191,3,2,0,2,2,1,0
191,2,4,0,0,1,1,0
191,3,4,1,2,3,3,2
191,6,4,7,8,10,10,7
191,4,6,5,5,9,9,6
191,0,6,0,0,0,0,0
191,7,4,11,12,13,13,10
191,6,2,4,8,6,4,3
191,4,4,5,5,5,5,4
191,6,6,11,8,16,16,10
191,6,2,2,8,6,4,3
191,4,4,5,5,5,5,4
191,3,4,1,2,3,3,2
191,8,4,13,14,15,15,12
191,6,6,11,8,16,16,10
191,10,4,16,20,20,20,15
191,2,4,0,0,1,1,0
191,5,4,6,6,7,6,6
191,3,4,1,2,3,3,2
191,7,6,13,12,19,19,12
191,2,4,0,0,1,1,0
191,5,6,9,6,12,12,7
191,2,6,0,0,2,2,1
191,6,4,7,8,10,10,7
191,9,6,16,16,26,26,16
191,4,2,1,5,4,1,1
191,4,6,5,5,9,9,6
191,9,2,9,16,9,9,8
191,7,4,11,12,13,13,10
191,10,2,10,20,10,10,8
191,1,4,1,0,0,0,0
191,4,6,5,5,9,9,6
191,10,4,12,20,20,20,15
191,9,4,11,16,18,18,15
191,8,4,10,14,15,15,12
191,1,2,0,0,0,0,0
191,3,4,1,2,3,3,2
191,2,2,0,0,1,0,0
191,9,4,14,16,18,18,15
191,10,2,10,20,10,10,8
191,3,6,4,2,5,5,2
191,2,2,0,0,1,0,0
191,9,4,14,16,18,18,15
191,5,6,9,6,12,12,7
191,6,4,7,8,10,10,7
191,7,2,7,12,7,6,5
191,5,4,6,6,7,6,6
191,0,4,0,0,0,0,0
191,5,4,6,6,7,6,6
191,5,4,8,6,7,6,6
191,5,4,6,6,7,6,6
191,10,6,24,20,30,30,20
191,3,2,1,2,2,1,0
191,5,2,1,6,5,3,2
191,3,6,4,2,5,5,2
191,8,2,8,14,8,7,6
191,0,4,0,0,0,0,0
191,8,6,14,14,23,23,14
191,0,2,0,0,0,0,0
191,4,4,3,5,5,5,4
191,6,2,2,8,6,4,3
192,8,4,16,16,15,16,15
192,0,4,0,0,0,0,0
192,8,4,16,16,15,16,15
192,10,6,30,20,30,30,20
192,6,6,14,12,16,16,12
192,4,4,6,8,5,5,5
192,5,4,10,10,7,8,7
192,9,2,9,18,8,9,9
192,9,4,18,18,18,18,18
192,1,6,1,2,0,2,0
192,6,4,10,12,10,12,10
192,3,4,4,6,3,3,2
192,2,4,2,4,0,2,0
192,5,2,2,10,2,3,2
192,5,4,8,10,7,8,7
192,5,2,2,10,2,3,2
192,6,4,10,12,10,12,10
192,4,6,10,8,9,9,8
192,5,6,12,10,12,13,10
192,5,4,8,10,7,8,7
192,3,2,1,6,0,1,0
192,3,6,7,6,5,6,5
192,5,2,2,10,2,3,2
192,6,6,14,12,16,16,12
192,3,4,2,6,3,3,2
192,8,6,24,16,23,23,20
192,10,4,20,20,20,20,20
192,2,2,1,4,0,1,0
192,9,4,18,18,18,18,18
192,1,4,0,2,0,1,0
192,4,2,1,8,1,1,1
192,5,6,12,10,12,13,10
192,10,4,20,20,20,20,20
192,10,2,10,20,10,10,10
192,0,4,0,0,0,0,0
192,6,2,4,12,4,4,4
192,4,2,1,8,1,1,1
192,8,4,16,16,15,16,15
192,3,6,5,6,5,6,5
192,5,4,8,10,7,8,7
192,2,2,0,4,0,1,0
192,4,4,5,8,5,5,5
192,9,4,18,18,18,18,18
192,2,4,0,4,0,2,0
192,7,6,17,14,19,20,15
192,0,2,0,0,0,0,0
192,5,4,8,10,7,8,7
192,10,6,30,20,30,30,20
192,1,4,0,2,0,1,0
192,4,4,5,8,5,5,5
192,5,4,8,10,7,8,7
192,4,4,5,8,5,5,5
192,0,6,0,0,0,0,0
192,2,4,0,4,0,2,0
192,5,4,8,10,7,8,7
192,7,2,4,14,5,6,5
192,6,2,4,12,4,4,4
192,3,2,0,6,0,1,0
192,5,2,2,10,2,3,2
192,6,4,10,12,10,12,10
192,2,6,2,4,2,2,2
192,4,6,7,8,9,9,8
192,10,4,20,20,20,20,20
192,2,4,0,4,0,2,0
192,3,4,2,6,3,3,2
192,5,4,8,10,7,8,7
192,5,6,12,10,12,13,10
192,6,2,4,12,4,4,4
192,7,4,11,14,15,16,16
192,8,2,8,16,7,7,7
192,3,4,2,6,3,3,2
192,10,4,20,20,20,20,20
192,7,4,11,14,15,16,16
192,10,2,10,20,10,10,10
192,10,6,30,20,30,30,20
192,4,6,10,8,9,9,8
192,9,6,27,18,26,27,26
192,5,6,12,10,12,13,10
192,6,4,10,12,10,12,10
192,1,2,0,2,0,0,0
