,sub,trial,inv,mult,ret
3298,42,19,5,6,11
3299,42,20,4,4,7
3300,42,21,10,2,12
3301,42,22,5,4,10
3302,42,23,2,4,2
3303,42,24,1,4,1
3304,42,25,5,4,7
3305,42,26,10,4,20
3306,42,27,6,4,10
3307,42,28,4,2,5
3308,42,29,10,4,20
3309,42,30,4,4,4
3310,42,31,8,2,8
3311,42,32,7,4,13
3312,42,33,5,4,8
3313,42,34,10,6,22
3314,42,35,4,4,6
3315,42,36,5,4,7
3316,42,37,10,4,20
3317,42,38,10,2,12
3318,42,39,3,6,7
3319,42,40,3,2,1
3320,42,41,3,6,6
3321,42,42,2,4,2
3322,42,43,1,4,1
3323,42,44,10,6,20
3324,42,45,6,4,8
3325,42,46,10,4,16
3326,42,47,6,2,5
3327,42,48,5,2,2
3328,42,49,5,2,5
3329,42,50,9,4,16
3330,42,51,7,4,12
3331,42,52,10,6,23
3332,42,53,0,4,0
3333,42,54,6,6,9
3334,42,55,6,2,6
3335,42,56,0,6,0
3336,42,57,4,4,4
3337,42,58,2,6,4
3338,42,59,8,4,8
3339,42,60,3,4,4
3340,42,61,9,4,14
3341,42,62,4,2,4
3342,42,63,1,6,1
3343,42,64,5,2,5
3344,42,65,8,4,9
3345,42,66,8,4,10
3346,42,67,6,6,11
3347,42,68,0,2,0
3348,42,69,8,6,14
3349,42,70,9,2,9
3350,42,71,5,4,8
3351,42,72,0,4,0
3352,42,73,2,4,2
3353,42,74,5,6,8
3354,42,75,6,2,4
3355,42,76,7,6,14
3356,42,77,1,2,0
3357,42,78,2,2,2
3358,42,79,5,4,6
3359,42,80,2,2,1
3360,43,1,5,6,0
3361,43,2,10,6,0
3362,43,3,6,6,0
3363,43,4,10,4,0
3364,43,5,3,6,0
3365,43,6,5,4,0
3366,43,7,10,2,0
3367,43,8,6,2,0
3368,43,9,4,4,0
3369,43,10,9,4,0
3370,43,11,9,4,0
3371,43,12,0,2,0
3372,43,13,0,4,0
3373,43,14,2,6,0
3374,43,15,2,2,0
3375,43,16,8,4,0
3376,43,17,8,4,0
3377,43,18,9,4,0
3378,43,19,3,4,0
3379,43,20,4,4,0
3380,43,21,5,4,0
3381,43,22,4,4,0
3382,43,23,5,2,0
3383,43,24,5,2,0
3384,43,25,5,4,0
3385,43,26,8,4,0
3386,43,27,0,4,0
3387,43,28,10,4,0
3388,43,29,4,6,0
3389,43,30,6,6,0
3390,43,31,3,6,0
3391,43,32,3,2,0
3392,43,33,2,4,0
3393,43,34,3,4,0
3394,43,35,6,4,0
3395,43,36,9,6,0
3396,43,37,6,4,0
3397,43,38,2,2,0
3398,43,39,5,2,0
3399,43,40,4,4,0
3400,43,41,1,2,0
3401,43,42,5,6,0
3402,43,43,4,2,0
3403,43,44,5,4,0
3404,43,45,10,6,0
3405,43,46,6,4,0
3406,43,47,4,2,0
3407,43,48,8,2,0
3408,43,49,9,2,0
3409,43,50,10,4,0
3410,43,51,6,2,0
3411,43,52,5,2,0
3412,43,53,7,4,0
3413,43,54,0,6,0
3414,43,55,6,4,0
3415,43,56,1,4,0
3416,43,57,7,2,0
3417,43,58,7,6,0
3418,43,59,6,2,0
3419,43,60,4,6,0
3420,43,61,3,4,0
3421,43,62,10,2,0
3422,43,63,1,6,0
3423,43,64,5,6,0
3424,43,65,8,6,0
3425,43,66,1,4,0
3426,43,67,3,4,0
3427,43,68,10,6,0
3428,43,69,5,4,0
3429,43,70,5,4,0
3430,43,71,7,4,0
3431,43,72,3,2,0
3432,43,73,2,4,0
3433,43,74,10,4,0
3434,43,75,2,4,0
3435,43,76,5,4,0
3436,43,77,5,4,0
3437,43,78,5,6,0
3438,43,79,4,6,0
3439,43,80,2,4,0
3440,44,1,5,6,15
3441,44,2,2,4,3
3442,44,3,8,4,16
3443,44,4,5,4,9
3444,44,5,6,2,6
3445,44,6,8,4,16
3446,44,7,8,2,8
3447,44,8,0,4,0
3448,44,9,9,6,27
3449,44,10,10,6,30
3450,44,11,5,2,5
3451,44,12,10,4,20
3452,44,13,5,4,9
3453,44,14,3,6,6
3454,44,15,4,6,9
3455,44,16,4,4,8
3456,44,17,0,2,0
3457,44,18,5,2,5
3458,44,19,5,2,5
3459,44,20,7,4,14
3460,44,21,10,6,30
3461,44,22,0,4,0
3462,44,23,6,4,12
3463,44,24,3,4,6
3464,44,25,10,6,30
3465,44,26,10,2,14
3466,44,27,1,2,1
3467,44,28,1,6,2
3468,44,29,5,4,10
3469,44,30,6,4,12
3470,44,31,8,6,20
3471,44,32,2,4,2
3472,44,33,4,6,10
3473,44,34,6,4,12
3474,44,35,3,4,6
3475,44,36,4,4,8
3476,44,37,5,4,10
3477,44,38,10,4,20
3478,44,39,5,4,10
3479,44,40,3,2,3
3480,44,41,3,4,6
3481,44,42,5,4,10
3482,44,43,9,4,18
3483,44,44,4,4,8
3484,44,45,10,2,10
3485,44,46,5,6,15
3486,44,47,2,4,4
3487,44,48,3,4,6
3488,44,49,4,2,4
3489,44,50,10,4,20
3490,44,51,3,6,9
3491,44,52,1,4,2
3492,44,53,7,4,14
3493,44,54,6,2,6
3494,44,55,2,2,2
3495,44,56,9,4,18
3496,44,57,9,4,18
3497,44,58,1,4,2
3498,44,59,0,6,0
3499,44,60,2,4,4
3500,44,61,2,2,2
3501,44,62,5,4,10
3502,44,63,6,6,16
3503,44,64,5,2,5
3504,44,65,4,2,4
3505,44,66,6,6,16
3506,44,67,4,4,8
3507,44,68,9,2,11
3508,44,69,10,4,20
3509,44,70,8,4,16
3510,44,71,7,2,8
3511,44,72,2,6,4
3512,44,73,5,4,10
3513,44,74,7,6,18
3514,44,75,6,2,8
3515,44,76,4,6,10
3516,44,77,5,6,15
3517,44,78,3,2,3
3518,44,79,5,6,15
3519,44,80,6,4,12
3520,45,1,9,2,8
3521,45,2,5,4,10
3522,45,3,7,4,10
3523,45,4,5,4,12
3524,45,5,5,4,12
3525,45,6,9,6,19
3526,45,7,3,4,5
3527,45,8,5,6,13
3528,45,9,4,4,5
3529,45,10,8,2,4
3530,45,11,6,2,5
3531,45,12,9,4,11
3532,45,13,9,4,13
3533,45,14,5,4,7
3534,45,15,8,4,10
3535,45,16,5,4,7
3536,45,17,5,2,1
3537,45,18,5,2,1
3538,45,19,3,4,1
3539,45,20,10,2,10
3540,45,21,0,6,0
3541,45,22,10,6,30
3542,45,23,7,4,8
3543,45,24,10,4,19
3544,45,25,5,2,1
3545,45,26,5,6,10
3546,45,27,10,4,20
3547,45,28,10,2,9
3548,45,29,6,2,1
3549,45,30,5,6,10
3550,45,31,1,4,0
3551,45,32,4,6,7
3552,45,33,6,4,8
3553,45,34,3,6,7
3554,45,35,0,2,0
3555,45,36,7,6,11
3556,45,37,3,2,1
3557,45,38,5,4,7
3558,45,39,4,2,1
3559,45,40,8,4,10
3560,45,41,6,4,8
3561,45,42,2,2,0
3562,45,43,5,4,7
3563,45,44,6,2,2
3564,45,45,10,6,25
3565,45,46,2,4,0
3566,45,47,4,4,2
3567,45,48,4,4,4
3568,45,49,2,4,0
3569,45,50,3,4,2
3570,45,51,6,4,9
3571,45,52,3,6,5
3572,45,53,4,2,1
3573,45,54,8,4,10
3574,45,55,3,2,0
3575,45,56,2,4,0
3576,45,57,5,4,6
3577,45,58,4,6,5
3578,45,59,10,4,10
3579,45,60,10,6,18
3580,45,61,1,6,0
3581,45,62,6,6,8
3582,45,63,9,4,12
3583,45,64,8,6,13
3584,45,65,2,6,0
3585,45,66,5,2,2
3586,45,67,2,4,0
3587,45,68,6,6,10
3588,45,69,7,2,4
3589,45,70,0,4,0
3590,45,71,3,4,0
3591,45,72,10,4,12
3592,45,73,4,6,5
3593,45,74,0,4,0
3594,45,75,1,2,0
3595,45,76,5,6,10
3596,45,77,1,4,0
3597,45,78,6,4,7
3598,45,79,2,2,0
3599,45,80,4,4,2
3600,46,1,7,4,12
3601,46,2,5,6,8
3602,46,3,6,4,9
3603,46,4,1,6,1
3604,46,5,5,4,7
3605,46,6,5,6,9
3606,46,7,3,2,1
3607,46,8,0,2,0
3608,46,9,0,4,0
3609,46,10,3,4,3
3610,46,11,10,2,6
3611,46,12,5,2,3
3612,46,13,3,6,5
3613,46,14,4,2,2
3614,46,15,3,6,3
3615,46,16,5,6,7
3616,46,17,1,4,1
3617,46,18,5,2,3
3618,46,19,2,6,4
3619,46,20,2,2,2
3620,46,21,5,4,7
3621,46,22,3,4,2
3622,46,23,6,6,12
3623,46,24,5,4,7
3624,46,25,9,4,16
3625,46,26,10,6,12
3626,46,27,7,2,5
3627,46,28,9,6,15
3628,46,29,8,6,14
3629,46,30,3,4,2
3630,46,31,4,4,5
3631,46,32,5,4,4
3632,46,33,8,4,10
3633,46,34,9,2,5
3634,46,35,0,4,0
3635,46,36,0,6,0
3636,46,37,9,4,15
3637,46,38,2,4,3
3638,46,39,6,2,3
3639,46,40,8,4,9
3640,46,41,6,4,6
3641,46,42,7,4,7
3642,46,43,6,4,5
3643,46,44,5,2,4
3644,46,45,5,4,7
3645,46,46,2,4,3
3646,46,47,6,2,6
3647,46,48,5,4,5
3648,46,49,10,4,12
3649,46,50,5,4,9
3650,46,51,6,2,5
3651,46,52,1,2,0
3652,46,53,4,4,4
3653,46,54,3,4,4
3654,46,55,2,4,2
3655,46,56,10,2,7
3656,46,57,4,6,6
3657,46,58,7,6,11
3658,46,59,3,2,2
3659,46,60,5,6,7
3660,46,61,6,6,7
3661,46,62,5,2,3
3662,46,63,1,4,1
3663,46,64,10,4,18
3664,46,65,2,4,2
3665,46,66,2,2,1
3666,46,67,10,4,16
3667,46,68,8,2,6
3668,46,69,10,6,27
3669,46,70,4,4,6
3670,46,71,4,6,9
3671,46,72,9,4,12
3672,46,73,8,4,12
3673,46,74,4,6,5
3674,46,75,6,4,6
3675,46,76,10,4,17
3676,46,77,4,2,3
3677,46,78,5,4,5
3678,46,79,4,4,4
3679,46,80,10,6,20
3680,47,1,3,4,4
3681,47,2,4,6,8
3682,47,3,8,2,5
3683,47,4,6,2,4
3684,47,5,5,4,8
3685,47,6,6,4,7
3686,47,7,2,2,1
3687,47,8,7,6,12
3688,47,9,4,4,5
3689,47,10,1,2,1
3690,47,11,8,4,10
3691,47,12,3,4,2
3692,47,13,9,4,13
3693,47,14,4,4,5
3694,47,15,0,4,0
3695,47,16,8,4,8
3696,47,17,0,2,0
3697,47,18,5,6,10
3698,47,19,10,6,28
3699,47,20,6,2,5
3700,47,21,1,6,1
3701,47,22,8,6,20
3702,47,23,4,6,8
3703,47,24,5,2,3
3704,47,25,3,2,2
3705,47,26,5,4,7
3706,47,27,6,4,8
3707,47,28,3,4,5
3708,47,29,6,6,8
3709,47,30,5,4,9
3710,47,31,0,4,0
3711,47,32,7,4,10
3712,47,33,7,2,2
3713,47,34,6,4,8
3714,47,35,5,4,7
3715,47,36,4,4,5
3716,47,37,5,2,1
3717,47,38,0,6,0
3718,47,39,10,2,10
3719,47,40,3,4,4
3720,47,41,10,6,25
3721,47,42,3,2,1
3722,47,43,5,6,10
3723,47,44,5,2,2
3724,47,45,4,6,7
3725,47,46,9,4,10
3726,47,47,10,4,15
3727,47,48,9,4,15
3728,47,49,10,6,20
3729,47,50,5,2,2
3730,47,51,2,4,1
3731,47,52,2,4,1
3732,47,53,5,4,7
3733,47,54,7,4,10
3734,47,55,10,4,10
3735,47,56,2,4,0
3736,47,57,9,6,14
3737,47,58,5,4,7
3738,47,59,9,2,7
3739,47,60,1,4,0
3740,47,61,2,2,0
3741,47,62,5,4,7
3742,47,63,4,2,1
3743,47,64,3,6,4
3744,47,65,8,4,12
3745,47,66,5,6,10
3746,47,67,3,6,5
3747,47,68,6,2,4
3748,47,69,10,4,14
3749,47,70,10,2,10
3750,47,71,2,4,1
3751,47,72,5,4,7
3752,47,73,10,4,17
3753,47,74,6,4,7
3754,47,75,4,4,5
3755,47,76,1,4,0
3756,47,77,4,2,3
3757,47,78,2,6,3
3758,47,79,6,6,12
3759,47,80,5,6,10
3760,48,1,5,6,5
3761,48,2,10,6,12
3762,48,3,4,6,6
3763,48,4,0,4,0
3764,48,5,4,6,6
3765,48,6,5,6,7
3766,48,7,9,4,15
3767,48,8,6,4,10
3768,48,9,2,4,1
3769,48,10,3,4,2
3770,48,11,5,2,2
3771,48,12,3,4,2
3772,48,13,5,4,8
3773,48,14,3,4,1
3774,48,15,3,4,1
3775,48,16,6,4,9
3776,48,17,9,2,4
3777,48,18,4,4,5
3778,48,19,8,4,10
3779,48,20,5,4,6
3780,48,21,2,4,0
3781,48,22,7,4,3
3782,48,23,5,2,2
3783,48,24,9,4,15
3784,48,25,8,2,3
3785,48,26,3,6,2
3786,48,27,10,6,20
3787,48,28,6,2,2
3788,48,29,10,2,8
3789,48,30,5,4,6
3790,48,31,6,4,8
3791,48,32,6,6,10
3792,48,33,5,6,8
3793,48,34,6,2,2
3794,48,35,6,2,2
3795,48,36,5,2,2
3796,48,37,6,4,8
3797,48,38,5,2,2
3798,48,39,5,4,6
3799,48,40,4,4,4
3800,48,41,2,2,0
3801,48,42,10,2,9
3802,48,43,1,4,0
3803,48,44,10,4,18
3804,48,45,10,4,18
3805,48,46,6,6,8
3806,48,47,5,4,6
3807,48,48,4,4,2
3808,48,49,2,4,0
3809,48,50,8,4,14
3810,48,51,1,4,0
3811,48,52,8,6,15
3812,48,53,7,6,12
3813,48,54,1,2,0
3814,48,55,4,2,1
3815,48,56,5,4,6
3816,48,57,5,4,6
3817,48,58,5,4,6
3818,48,59,7,2,4
3819,48,60,10,4,18
3820,48,61,10,6,20
3821,48,62,0,2,0
3822,48,63,2,4,0
3823,48,64,9,4,15
3824,48,65,2,2,0
3825,48,66,4,2,1
3826,48,67,0,6,0
3827,48,68,4,4,3
3828,48,69,8,4,14
3829,48,70,5,6,8
3830,48,71,3,2,0
3831,48,72,9,6,18
3832,48,73,2,6,0
3833,48,74,0,4,0
3834,48,75,1,6,0
3835,48,76,4,6,4
3836,48,77,3,2,0
3837,48,78,3,6,1
3838,48,79,7,4,11
3839,48,80,10,4,18
3840,49,1,7,4,16
3841,49,2,9,4,17
3842,49,3,2,4,2
3843,49,4,3,6,7
3844,49,5,9,4,19
3845,49,6,6,4,8
3846,49,7,10,6,20
3847,49,8,4,4,4
3848,49,9,1,2,0
3849,49,10,1,6,1
3850,49,11,4,6,8
3851,49,12,2,2,0
3852,49,13,5,4,6
3853,49,14,5,4,6
3854,49,15,2,4,0
3855,49,16,9,4,17
3856,49,17,6,2,5
3857,49,18,1,4,0
3858,49,19,5,6,10
3859,49,20,5,4,5
3860,49,21,5,6,12
3861,49,22,3,4,2
3862,49,23,8,4,14
3863,49,24,3,2,1
3864,49,25,3,2,1
3865,49,26,6,6,10
3866,49,27,10,6,20
3867,49,28,5,6,10
3868,49,29,5,2,5
3869,49,30,1,4,0
3870,49,31,8,6,16
3871,49,32,6,2,4
3872,49,33,8,4,12
3873,49,34,3,6,3
3874,49,35,10,2,10
3875,49,36,4,2,2
3876,49,37,4,2,2
3877,49,38,3,4,1
3878,49,39,10,4,20
3879,49,40,7,6,14
3880,49,41,10,4,20
3881,49,42,10,4,20
3882,49,43,7,2,7
3883,49,44,5,4,5
3884,49,45,7,4,12
3885,49,46,5,4,7
3886,49,47,6,4,8
3887,49,48,8,2,8
3888,49,49,0,4,0
3889,49,50,0,4,0
3890,49,51,2,6,0
3891,49,52,3,4,1
3892,49,53,0,2,0
3893,49,54,6,6,10
3894,49,55,2,4,0
3895,49,56,9,6,16
3896,49,57,5,2,5
3897,49,58,5,2,2
3898,49,59,5,6,10
3899,49,60,9,2,9
3900,49,61,5,4,5
3901,49,62,10,6,28
3902,49,63,6,4,8
3903,49,64,4,4,5
3904,49,65,6,2,4
3905,49,66,4,4,4
3906,49,67,10,2,10
3907,49,68,3,4,1
3908,49,69,4,6,4
3909,49,70,8,4,14
3910,49,71,5,4,7
3911,49,72,6,4,8
3912,49,73,2,2,0
3913,49,74,4,4,2
3914,49,75,4,6,4
3915,49,76,2,4,0
3916,49,77,0,6,0
3917,49,78,5,2,2
3918,49,79,10,4,20
3919,49,80,5,4,10
3920,50,1,5,4,10
3921,50,2,5,2,5
3922,50,3,0,4,0
3923,50,4,4,4,8
3924,50,5,5,2,4
3925,50,6,8,2,7
3926,50,7,4,4,8
3927,50,8,5,6,10
3928,50,9,2,4,2
3929,50,10,2,4,2
3930,50,11,3,4,5
3931,50,12,9,6,4
3932,50,13,3,4,4
3933,50,14,5,4,10
3934,50,15,6,2,3
3935,50,16,5,4,10
3936,50,17,2,4,3
3937,50,18,9,4,6
3938,50,19,0,2,0
3939,50,20,9,2,1
3940,50,21,4,2,4
3941,50,22,8,6,16
3942,50,23,5,2,4
3943,50,24,7,4,11
3944,50,25,3,6,5
3945,50,26,7,2,4
3946,50,27,6,2,5
3947,50,28,1,4,0
3948,50,29,7,4,11
3949,50,30,4,6,8
3950,50,31,6,6,13
3951,50,32,5,6,11
3952,50,33,4,4,9
3953,50,34,3,4,4
3954,50,35,2,2,2
3955,50,36,3,2,2
3956,50,37,5,4,10
3957,50,38,5,6,10
3958,50,39,6,4,12
3959,50,40,5,4,10
3960,50,41,0,4,0
3961,50,42,5,6,10
3962,50,43,4,6,8
3963,50,44,10,2,0
3964,50,45,8,4,11
3965,50,46,2,6,3
3966,50,47,10,4,2
3967,50,48,6,6,12
3968,50,49,0,6,0
3969,50,50,10,2,0
3970,50,51,1,2,0
3971,50,52,6,4,10
3972,50,53,8,4,10
3973,50,54,2,2,0
3974,50,55,5,4,10
3975,50,56,6,4,12
3976,50,57,10,4,1
3977,50,58,4,4,8
3978,50,59,3,6,4
3979,50,60,5,4,10
3980,50,61,5,2,5
3981,50,62,8,4,10
3982,50,63,3,4,4
3983,50,64,4,6,8
3984,50,65,10,6,2
3985,50,66,3,2,2
3986,50,67,1,6,0
3987,50,68,4,2,1
3988,50,69,2,4,2
3989,50,70,10,4,1
3990,50,71,6,2,5
3991,50,72,9,4,8
3992,50,73,7,6,11
3993,50,74,6,4,12
3994,50,75,10,6,2
3995,50,76,5,4,10
3996,50,77,9,4,7
3997,50,78,10,4,3
3998,50,79,10,6,4
3999,50,80,1,4,0
4000,51,1,10,2,6
4001,51,2,9,4,19
4002,51,3,2,2,0
4003,51,4,0,2,0
4004,51,5,5,4,9
4005,51,6,6,4,12
4006,51,7,6,4,10
4007,51,8,0,4,0
4008,51,9,5,6,15
4009,51,10,5,4,9
4010,51,11,3,4,3
4011,51,12,2,6,3
4012,51,13,2,4,3
4013,51,14,2,4,0
4014,51,15,10,4,20
4015,51,16,10,6,19
4016,51,17,10,4,20
4017,51,18,6,4,9
4018,51,19,0,6,0
4019,51,20,3,2,2
4020,51,21,6,2,3
4021,51,22,6,2,4
4022,51,23,10,6,20
4023,51,24,1,4,0
4024,51,25,3,4,3
4025,51,26,2,4,1
4026,51,27,9,2,8
4027,51,28,8,6,19
4028,51,29,8,2,5
4029,51,30,4,2,3
4030,51,31,10,2,10
4031,51,32,5,4,8
4032,51,33,10,6,21
4033,51,34,1,4,0
4034,51,35,5,4,7
4035,51,36,6,2,3
4036,51,37,3,4,4
4037,51,38,8,4,15
4038,51,39,4,4,7
4039,51,40,7,2,7
4040,51,41,2,2,0
4041,51,42,1,2,0
4042,51,43,5,4,7
4043,51,44,5,4,7
4044,51,45,4,4,7
4045,51,46,7,4,9
4046,51,47,5,2,4
4047,51,48,7,6,15
4048,51,49,5,2,4
4049,51,50,5,6,13
4050,51,51,5,4,7
4051,51,52,6,6,11
4052,51,53,6,4,11
4053,51,54,5,2,4
4054,51,55,4,6,11
4055,51,56,9,4,17
4056,51,57,5,6,12
4057,51,58,10,4,20
4058,51,59,4,4,6
4059,51,60,7,4,13
4060,51,61,10,4,20
4061,51,62,9,4,17
4062,51,63,3,2,0
4063,51,64,5,6,10
4064,51,65,4,6,9
4065,51,66,0,4,0
4066,51,67,3,6,1
4067,51,68,4,2,3
4068,51,69,3,4,2
4069,51,70,5,2,4
4070,51,71,1,6,0
4071,51,72,8,4,13
4072,51,73,2,4,4
4073,51,74,4,6,11
4074,51,75,5,4,8
4075,51,76,9,6,17
4076,51,77,8,4,14
4077,51,78,3,6,5
4078,51,79,4,4,6
4079,51,80,6,6,16
4080,52,1,4,4,0
4081,52,2,1,4,0
4082,52,3,8,2,0
4083,52,4,5,6,0
4084,52,5,9,2,0
4085,52,6,4,6,0
4086,52,7,6,2,0
4087,52,8,0,2,0
4088,52,9,5,2,0
4089,52,10,5,6,0
4090,52,11,5,4,0
4091,52,12,3,2,0
4092,52,13,3,6,0
4093,52,14,9,4,8
4094,52,15,2,4,0
4095,52,16,10,4,10
4096,52,17,3,6,0
4097,52,18,6,4,0
4098,52,19,5,4,0
4099,52,20,6,6,0
4100,52,21,5,2,0
4101,52,22,5,6,0
4102,52,23,6,6,0
4103,52,24,8,6,0
4104,52,25,6,2,0
4105,52,26,3,4,0
4106,52,27,9,4,0
4107,52,28,1,4,0
4108,52,29,10,6,10
4109,52,30,7,4,0
4110,52,31,4,6,0
4111,52,32,2,4,0
4112,52,33,4,2,0
4113,52,34,10,6,11
4114,52,35,2,2,0
4115,52,36,7,2,0
4116,52,37,10,6,10
4117,52,38,6,4,0
4118,52,39,3,4,0
4119,52,40,7,6,2
4120,52,41,9,4,9
4121,52,42,5,4,0
4122,52,43,5,4,0
4123,52,44,1,2,0
4124,52,45,2,4,0
4125,52,46,5,6,0
4126,52,47,4,2,0
4127,52,48,2,6,0
4128,52,49,2,4,0
4129,52,50,5,2,0
4130,52,51,8,4,0
4131,52,52,4,4,0
4132,52,53,4,6,0
4133,52,54,0,4,0
4134,52,55,3,4,0
4135,52,56,6,2,0
4136,52,57,5,4,0
4137,52,58,5,2,0
4138,52,59,5,4,0
4139,52,60,6,4,0
4140,52,61,10,4,9
4141,52,62,9,6,8
4142,52,63,10,2,0
4143,52,64,8,4,0
4144,52,65,5,4,0
4145,52,66,6,4,0
4146,52,67,0,4,0
4147,52,68,8,4,0
4148,52,69,3,4,0
4149,52,70,10,2,0
4150,52,71,1,6,0
4151,52,72,5,4,0
4152,52,73,4,4,0
4153,52,74,10,4,9
4154,52,75,7,4,0
4155,52,76,10,4,10
4156,52,77,2,2,0
4157,52,78,3,2,0
4158,52,79,4,4,0
4159,52,80,0,6,0
4160,53,1,10,2,0
4161,53,2,1,4,0
4162,53,3,10,4,20
4163,53,4,4,4,5
4164,53,5,5,4,7
4165,53,6,1,4,0
4166,53,7,5,4,7
4167,53,8,3,4,2
4168,53,9,6,4,9
4169,53,10,1,2,0
4170,53,11,9,4,19
4171,53,12,2,6,0
4172,53,13,4,6,6
4173,53,14,10,6,30
4174,53,15,5,4,7
4175,53,16,4,6,6
4176,53,17,5,4,8
4177,53,18,0,4,0
4178,53,19,0,4,0
4179,53,20,7,4,10
4180,53,21,8,2,5
4181,53,22,5,6,10
4182,53,23,5,6,10
4183,53,24,6,2,6
4184,53,25,2,2,4
4185,53,26,10,6,25
4186,53,27,3,4,4
4187,53,28,4,4,6
4188,53,29,3,2,2
4189,53,30,4,6,7
4190,53,31,10,4,20
4191,53,32,10,4,20
4192,53,33,5,4,0
4193,53,34,5,4,0
4194,53,35,9,4,16
4195,53,36,8,4,18
4196,53,37,6,6,0
4197,53,38,7,4,0
4198,53,39,8,4,12
4199,53,40,10,6,30
4200,53,41,9,4,17
4201,53,42,0,2,0
4202,53,43,6,2,0
4203,53,44,9,2,18
4204,53,45,2,4,0
4205,53,46,2,4,0
4206,53,47,2,4,0
4207,53,48,3,2,0
4208,53,49,4,2,0
4209,53,50,4,4,0
4210,53,51,6,4,0
4211,53,52,3,4,0
4212,53,53,5,6,0
4213,53,54,10,2,20
4214,53,55,5,2,0
4215,53,56,3,6,0
4216,53,57,4,2,0
4217,53,58,9,6,27
4218,53,59,6,6,0
4219,53,60,6,4,0
4220,53,61,5,2,0
4221,53,62,2,2,0
4222,53,63,5,4,0
4223,53,64,10,4,20
4224,53,65,5,2,0
4225,53,66,2,4,0
4226,53,67,6,2,0
4227,53,68,3,6,0
4228,53,69,8,6,20
4229,53,70,4,4,0
4230,53,71,3,4,0
4231,53,72,7,2,0
4232,53,73,1,6,0
4233,53,74,5,2,0
4234,53,75,8,4,14
4235,53,76,6,4,0
4236,53,77,5,4,0
4237,53,78,0,6,0
4238,53,79,5,6,0
4239,53,80,7,6,0
4240,54,1,3,4,2
4241,54,2,3,4,2
4242,54,3,8,4,12
4243,54,4,6,6,12
4244,54,5,6,4,8
4245,54,6,2,4,0
4246,54,7,7,4,11
4247,54,8,5,2,0
4248,54,9,10,4,15
4249,54,10,1,4,0
4250,54,11,3,2,0
4251,54,12,4,6,6
4252,54,13,2,6,1
4253,54,14,3,4,2
4254,54,15,2,2,0
4255,54,16,10,6,20
4256,54,17,6,2,1
4257,54,18,2,2,0
4258,54,19,9,4,12
4259,54,20,1,4,0
4260,54,21,5,4,6
4261,54,22,8,2,2
4262,54,23,5,6,8
4263,54,24,0,6,0
4264,54,25,5,6,10
4265,54,26,4,4,4
4266,54,27,9,4,13
4267,54,28,1,2,0
4268,54,29,10,2,4
4269,54,30,4,4,4
4270,54,31,8,4,12
4271,54,32,4,4,4
4272,54,33,2,4,0
4273,54,34,7,6,14
4274,54,35,5,2,0
4275,54,36,2,4,0
4276,54,37,10,2,10
4277,54,38,6,4,7
4278,54,39,10,6,20
4279,54,40,5,4,7
4280,54,41,9,2,4
4281,54,42,4,2,0
4282,54,43,6,2,3
4283,54,44,4,2,0
4284,54,45,5,2,0
4285,54,46,5,2,0
4286,54,47,5,6,7
4287,54,48,3,4,2
4288,54,49,9,4,9
4289,54,50,0,4,0
4290,54,51,5,4,7
4291,54,52,8,4,12
4292,54,53,5,4,5
4293,54,54,4,6,5
4294,54,55,7,2,3
4295,54,56,1,6,0
4296,54,57,5,4,5
4297,54,58,5,4,5
4298,54,59,3,6,4
4299,54,60,5,4,6
4300,54,61,6,4,8
4301,54,62,5,6,8
4302,54,63,10,4,14
4303,54,64,8,6,16
4304,54,65,0,2,0
4305,54,66,6,4,6
4306,54,67,10,6,16
4307,54,68,10,4,13
4308,54,69,4,4,4
4309,54,70,3,6,3
4310,54,71,6,2,0
4311,54,72,7,4,11
4312,54,73,6,6,10
4313,54,74,0,4,0
4314,54,75,5,4,6
4315,54,76,3,2,0
4316,54,77,9,6,16
4317,54,78,2,4,0
4318,54,79,4,6,5
4319,54,80,10,4,10
4320,55,1,2,4,4
4321,55,2,2,2,2
4322,55,3,1,6,3
4323,55,4,6,2,12
4324,55,5,4,4,8
4325,55,6,1,4,2
4326,55,7,5,6,15
4327,55,8,4,6,12
4328,55,9,3,4,6
4329,55,10,5,2,5
4330,55,11,9,6,27
4331,55,12,5,4,10
4332,55,13,0,4,0
4333,55,14,3,4,6
4334,55,15,2,4,4
4335,55,16,5,4,10
4336,55,17,8,2,8
4337,55,18,4,6,12
4338,55,19,9,2,9
4339,55,20,8,4,16
4340,55,21,4,6,8
4341,55,22,2,6,6
4342,55,23,10,6,30
4343,55,24,8,4,16
4344,55,25,4,4,8
4345,55,26,5,4,10
4346,55,27,5,6,15
4347,55,28,3,2,6
4348,55,29,7,4,14
4349,55,30,3,6,8
4350,55,31,1,2,1
4351,55,32,4,2,4
4352,55,33,5,4,9
4353,55,34,5,4,8
4354,55,35,2,4,2
4355,55,36,5,6,12
4356,55,37,8,6,20
4357,55,38,10,2,5
4358,55,39,3,4,4
4359,55,40,0,2,0
4360,55,41,7,2,3
4361,55,42,6,2,3
4362,55,43,3,4,4
4363,55,44,6,4,9
4364,55,45,9,4,13
4365,55,46,8,4,12
4366,55,47,4,4,6
4367,55,48,3,6,7
4368,55,49,10,4,15
4369,55,50,5,2,3
4370,55,51,10,4,15
4371,55,52,6,4,9
4372,55,53,5,4,7
