sub,gamble_number,choice,choice_label,trial,value_A,value_B,prob_A,prob_B,ev_A,ev_B
50,5,0,B,16,6000,3000,0.45,0.9,2700,2700
50,3,0,B,17,4000,3000,0.8,1,3200,3000
50,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
51,4,0,B,1,4000,3000,0.2,0.25,800,750
51,17,1,A,2,-5000,-5,1E-3,1,-5,-5
51,9,1,A,3,-6000,-3000,0.45,0.9,-2700,-2700
51,13,1,A,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
51,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
51,11,0,B,7,4000,3000,0.2,0.25,800,750
51,14,1,A,8,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
51,6,0,B,9,6000,3000,1E-3,2E-3,6,6
51,12,0,B,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
51,8,0,B,11,-4000,-3000,0.2,0.25,-800,-750
51,10,1,A,12,-6000,-3000,1E-3,2E-3,-6,-6
51,15,1,A,13,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
51,16,1,A,14,5000,5,1E-3,1,5,5
51,3,0,B,15,4000,3000,0.8,1,3200,3000
51,7,1,A,16,-4000,-3000,0.8,1,-3200,-3000
51,5,1,A,17,6000,3000,0.45,0.9,2700,2700
51,2,0,B,18,2500,2400,0.33,0.34,825,816.0000000000001
52,5,0,B,1,6000,3000,0.45,0.9,2700,2700
52,7,1,A,2,-4000,-3000,0.8,1,-3200,-3000
52,17,0,B,3,-5000,-5,1E-3,1,-5,-5
52,10,0,B,4,-6000,-3000,1E-3,2E-3,-6,-6
52,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
52,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
52,1,0,B,8,"2500, 2400",2400,".33, .66",1,2409,2400
52,16,1,A,9,5000,5,1E-3,1,5,5
52,13,1,A,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
52,4,1,A,11,4000,3000,0.2,0.25,800,750
52,2,0,B,12,2500,2400,0.33,0.34,825,816.0000000000001
52,3,0,B,13,4000,3000,0.8,1,3200,3000
52,6,1,A,14,6000,3000,1E-3,2E-3,6,6
52,11,0,B,15,4000,3000,0.2,0.25,800,750
52,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
52,8,0,B,17,-4000,-3000,0.2,0.25,-800,-750
52,12,0,B,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
53,13,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
53,14,0,B,2,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
53,11,0,B,3,4000,3000,0.2,0.25,800,750
53,10,0,B,4,-6000,-3000,1E-3,2E-3,-6,-6
53,4,0,B,5,4000,3000,0.2,0.25,800,750
53,5,0,B,7,6000,3000,0.45,0.9,2700,2700
53,1,0,B,8,"2500, 2400",2400,".33, .66",1,2409,2400
53,16,1,A,9,5000,5,1E-3,1,5,5
53,3,0,B,10,4000,3000,0.8,1,3200,3000
53,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
53,12,1,A,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
53,2,0,B,13,2500,2400,0.33,0.34,825,816.0000000000001
53,8,0,B,14,-4000,-3000,0.2,0.25,-800,-750
53,6,1,A,15,6000,3000,1E-3,2E-3,6,6
53,9,1,A,16,-6000,-3000,0.45,0.9,-2700,-2700
53,17,1,A,17,-5000,-5,1E-3,1,-5,-5
53,15,0,B,18,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
54,13,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
54,4,1,A,2,4000,3000,0.2,0.25,800,750
54,7,1,A,3,-4000,-3000,0.8,1,-3200,-3000
54,2,1,A,4,2500,2400,0.33,0.34,825,816.0000000000001
54,17,0,B,5,-5000,-5,1E-3,1,-5,-5
54,6,1,A,7,6000,3000,1E-3,2E-3,6,6
54,8,0,B,8,-4000,-3000,0.2,0.25,-800,-750
54,15,0,B,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
54,14,0,B,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
54,11,0,B,11,4000,3000,0.2,0.25,800,750
54,1,0,B,12,"2500, 2400",2400,".33, .66",1,2409,2400
54,9,1,A,13,-6000,-3000,0.45,0.9,-2700,-2700
54,3,1,A,14,4000,3000,0.8,1,3200,3000
54,10,0,B,15,-6000,-3000,1E-3,2E-3,-6,-6
54,12,1,A,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
54,16,1,A,17,5000,5,1E-3,1,5,5
54,5,1,A,18,6000,3000,0.45,0.9,2700,2700
55,15,0,B,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
55,1,0,B,2,"2500, 2400",2400,".33, .66",1,2409,2400
55,14,0,B,3,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
55,6,1,A,4,6000,3000,1E-3,2E-3,6,6
55,11,1,A,5,4000,3000,0.2,0.25,800,750
55,2,1,A,7,2500,2400,0.33,0.34,825,816.0000000000001
55,10,0,B,8,-6000,-3000,1E-3,2E-3,-6,-6
55,17,1,A,9,-5000,-5,1E-3,1,-5,-5
55,9,1,A,10,-6000,-3000,0.45,0.9,-2700,-2700
55,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
55,12,1,A,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
55,16,1,A,13,5000,5,1E-3,1,5,5
55,8,1,A,14,-4000,-3000,0.2,0.25,-800,-750
55,4,1,A,15,4000,3000,0.2,0.25,800,750
55,5,0,B,16,6000,3000,0.45,0.9,2700,2700
55,7,1,A,17,-4000,-3000,0.8,1,-3200,-3000
55,3,0,B,18,4000,3000,0.8,1,3200,3000
56,6,0,B,1,6000,3000,1E-3,2E-3,6,6
56,7,1,A,2,-4000,-3000,0.8,1,-3200,-3000
56,16,1,A,3,5000,5,1E-3,1,5,5
56,5,0,B,4,6000,3000,0.45,0.9,2700,2700
56,11,0,B,5,4000,3000,0.2,0.25,800,750
56,2,1,A,7,2500,2400,0.33,0.34,825,816.0000000000001
56,17,1,A,8,-5000,-5,1E-3,1,-5,-5
56,9,1,A,9,-6000,-3000,0.45,0.9,-2700,-2700
56,14,0,B,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
56,15,0,B,11,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
56,12,1,A,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
56,10,0,B,13,-6000,-3000,1E-3,2E-3,-6,-6
56,1,1,A,14,"2500, 2400",2400,".33, .66",1,2409,2400
56,13,1,A,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
56,8,0,B,16,-4000,-3000,0.2,0.25,-800,-750
56,3,0,B,17,4000,3000,0.8,1,3200,3000
56,4,1,A,18,4000,3000,0.2,0.25,800,750
57,3,0,B,1,4000,3000,0.8,1,3200,3000
57,7,1,A,2,-4000,-3000,0.8,1,-3200,-3000
57,15,0,B,3,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
57,4,1,A,4,4000,3000,0.2,0.25,800,750
57,14,1,A,5,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
57,6,1,A,7,6000,3000,1E-3,2E-3,6,6
57,17,1,A,8,-5000,-5,1E-3,1,-5,-5
57,2,1,A,9,2500,2400,0.33,0.34,825,816.0000000000001
57,12,0,B,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
57,9,1,A,11,-6000,-3000,0.45,0.9,-2700,-2700
57,5,0,B,12,6000,3000,0.45,0.9,2700,2700
57,13,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
57,8,1,A,14,-4000,-3000,0.2,0.25,-800,-750
57,10,1,A,15,-6000,-3000,1E-3,2E-3,-6,-6
57,1,0,B,16,"2500, 2400",2400,".33, .66",1,2409,2400
57,11,0,B,17,4000,3000,0.2,0.25,800,750
57,16,1,A,18,5000,5,1E-3,1,5,5
58,15,1,A,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
58,2,0,B,2,2500,2400,0.33,0.34,825,816.0000000000001
58,1,0,B,3,"2500, 2400",2400,".33, .66",1,2409,2400
58,16,1,A,4,5000,5,1E-3,1,5,5
58,17,1,A,5,-5000,-5,1E-3,1,-5,-5
58,9,1,A,7,-6000,-3000,0.45,0.9,-2700,-2700
58,6,0,B,8,6000,3000,1E-3,2E-3,6,6
58,12,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
58,14,1,A,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
58,3,0,B,11,4000,3000,0.8,1,3200,3000
58,13,1,A,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
58,7,1,A,13,-4000,-3000,0.8,1,-3200,-3000
58,5,0,B,14,6000,3000,0.45,0.9,2700,2700
58,11,0,B,15,4000,3000,0.2,0.25,800,750
58,10,1,A,16,-6000,-3000,1E-3,2E-3,-6,-6
58,4,0,B,17,4000,3000,0.2,0.25,800,750
58,8,1,A,18,-4000,-3000,0.2,0.25,-800,-750
59,17,1,A,1,-5000,-5,1E-3,1,-5,-5
59,14,0,B,2,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
59,1,0,B,3,"2500, 2400",2400,".33, .66",1,2409,2400
59,15,0,B,4,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
59,4,1,A,5,4000,3000,0.2,0.25,800,750
59,5,0,B,7,6000,3000,0.45,0.9,2700,2700
59,3,0,B,8,4000,3000,0.8,1,3200,3000
59,6,1,A,9,6000,3000,1E-3,2E-3,6,6
59,10,0,B,10,-6000,-3000,1E-3,2E-3,-6,-6
59,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
59,12,0,B,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
59,16,1,A,13,5000,5,1E-3,1,5,5
59,8,0,B,14,-4000,-3000,0.2,0.25,-800,-750
59,2,1,A,15,2500,2400,0.33,0.34,825,816.0000000000001
59,11,0,B,16,4000,3000,0.2,0.25,800,750
59,7,1,A,17,-4000,-3000,0.8,1,-3200,-3000
59,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
60,16,1,A,1,5000,5,1E-3,1,5,5
60,4,1,A,2,4000,3000,0.2,0.25,800,750
60,11,0,B,3,4000,3000,0.2,0.25,800,750
60,5,0,B,4,6000,3000,0.45,0.9,2700,2700
60,17,0,B,5,-5000,-5,1E-3,1,-5,-5
